🚀 数据加载：15 只，2022-06-01 ~ 2026-08-27 ...
00:20:08 [INFO] core.data_loader.freestockdb: 🔗 已连接到 free-stockdb 本地服务: 127.0.0.1:7899
00:20:08 [INFO] core.data_loader.freestockdb: 📊 批量加载: 15 只股票，1031 个交易日
00:20:08 [INFO] core.data_loader.freestockdb: ✅ 成功加载 15 只股票，1031 个交易日
00:20:08 [INFO] core.data_loader.freestockdb: 📅 日期范围: 2022-06-01 00:00:00 至 2026-08-27 00:00:00
✅ 数据加载完成：1031 交易日，耗时 0.6s
🎯 模式: 标准 风控=0.3 止损=None
📈 趋势线过滤器已启用: multi（multi 阈值=2）
00:20:15 [INFO] core.backtest.pipeline: 开始回测: 2022-06-02 至 2026-08-27
00:20:15 [INFO] core.backtest.pipeline: 初始资金: 500,000.00 元
00:20:15 [INFO] core.backtest.pattern_mixin: 📚 形态信号索引预加载完成：106602 条 / 52852 个(股票×日期)组合

======================================================================
📊 完整交易汇总（共 2051 笔）
  策略：SimpleStrategy
======================================================================
日期           股票       操作           价格     数量            总资产      总仓位
2025-06-04   000566   SELL       7.12  13700   1,114,350.00    81.1%
2025-06-04   000566   BUY        7.12   3200   1,114,350.00    83.2%
2025-06-04   002281   BUY       41.47    500   1,114,350.00    85.0%
2025-06-04   002309   BUY        2.78  10500   1,114,350.00    87.6%
2025-06-04   002792   BUY       14.44   1600   1,114,350.00    89.7%
2025-06-04   600522   BUY       12.85    200   1,114,350.00    89.9%
2025-06-16   300570   SELL      94.27   1800   1,171,517.00    75.9%
2025-06-16   000566   BUY        6.34   4800   1,171,517.00    78.5%
2025-06-16   002156   BUY       23.23   1300   1,171,517.00    81.1%
2025-06-16   002281   BUY       44.39    600   1,171,517.00    83.4%
2025-06-16   002309   BUY        3.13   8600   1,171,517.00    85.7%
2025-06-16   002792   BUY       14.62   1800   1,171,517.00    87.9%
2025-06-16   300620   BUY       43.84    500   1,171,517.00    89.8%
2025-06-16   600487   BUY       14.90    100   1,171,517.00    89.9%
2025-06-17   300570   SELL      93.13    900   1,160,302.00    82.6%
2025-06-17   002156   BUY       23.58   1000   1,160,302.00    84.7%
2025-06-17   002281   BUY       44.26    600   1,160,302.00    86.9%
2025-06-17   002309   BUY        3.27   8800   1,160,302.00    89.4%
2025-06-17   002792   BUY       14.53    400   1,160,302.00    89.9%
2025-06-18   300570   SELL      94.96    500   1,170,097.00    86.0%
2025-06-18   002156   BUY       24.04   1900   1,170,097.00    89.8%
2025-06-18   002792   BUY       14.56    100   1,170,097.00    90.0%
2025-06-19   300570   SELL      95.91    200   1,149,383.00    88.1%
2025-06-19   002156   BUY       23.77    900   1,149,383.00    90.0%
2025-06-20   300570   SELL      93.54    100   1,147,916.00    89.2%
2025-06-20   002156   BUY       23.56    400   1,147,916.00    90.0%
2025-06-27   300570   SELL      93.90    100   1,202,554.00    89.7%
2025-06-27   000566   BUY        5.85    600   1,202,554.00    90.0%
2025-06-27   002309   BUY        3.61    100   1,202,554.00    90.0%
2025-07-07   000566   BUY        5.94    100   1,197,821.00    90.0%
2025-07-08   600702   SELL      51.09   5300   1,199,116.00    67.4%
2025-07-08   000566   BUY        6.14   4000   1,199,116.00    69.5%
2025-07-08   002735   BUY       15.69   1600   1,199,116.00    71.6%
2025-07-08   600522   BUY       14.00   2000   1,199,116.00    73.9%
2025-07-08   300570   BUY       97.53    200   1,199,116.00    75.5%
2025-07-08   300502   BUY       96.28    300   1,199,116.00    77.9%
2025-07-08   300293   BUY       24.82   1200   1,199,116.00    80.4%
2025-07-09   002735   BUY       16.56   2100   1,214,474.00    83.5%
2025-07-09   300570   BUY       97.82    300   1,214,474.00    85.9%
2025-07-09   002156   BUY       24.93   1000   1,214,474.00    88.0%
2025-07-09   002281   BUY       47.12    500   1,214,474.00    89.9%
2025-07-09   002309   BUY        3.72    200   1,214,474.00    90.0%
2025-07-14   300502   SELL      93.36    300   1,210,791.00    87.6%
2025-07-14   000566   BUY        6.24   4500   1,210,791.00    90.0%
2025-07-16   300293   SELL      23.96   1200   1,215,189.00    87.6%
2025-07-16   000566   BUY        6.22   4600   1,215,189.00    90.0%
2025-07-28   300620   SELL      55.02    500   1,273,911.00    88.3%
2025-07-28   002735   SELL      15.57   3800   1,273,911.00    83.7%
2025-07-28   000566   BUY        6.71   4700   1,273,911.00    86.1%
2025-07-28   002156   BUY       27.47   1200   1,273,911.00    88.7%
2025-07-28   002309   BUY        3.19   5100   1,273,911.00    90.0%
2025-08-07   300570   SELL     124.60    300   1,393,352.00    88.2%
2025-08-07   600702   BUY       51.77    400   1,393,352.00    89.6%
2025-08-07   002156   BUY       27.52    100   1,393,352.00    89.8%
2025-08-07   000566   BUY        6.31    300   1,393,352.00    90.0%
2025-08-11   300570   SELL     121.39    100   1,413,437.00    89.3%
2025-08-11   000566   BUY        6.34   1600   1,413,437.00    90.0%
2025-08-12   300570   SELL     125.99    100   1,306,391.00    88.2%
2025-08-12   300620   SELL      66.02    200   1,306,391.00    87.2%
2025-08-12   000566   BUY        6.28   4200   1,306,391.00    89.2%
2025-08-12   002156   BUY       28.67    300   1,306,391.00    89.9%
2025-08-12   002309   BUY        3.23    500   1,306,391.00    90.0%
2025-08-13   300620   SELL      79.23    100   1,318,096.00    89.5%
2025-08-13   600702   BUY       53.19    100   1,318,096.00    89.9%
2025-08-13   002309   BUY        3.39    400   1,318,096.00    90.0%
2025-08-14   300620   SELL      79.98    100   1,308,508.00    89.3%
2025-08-14   000566   BUY        6.33   1400   1,308,508.00    90.0%
2025-08-20   002281   SELL      60.50   1600   1,370,858.00    83.4%
2025-08-20   002792   SELL      19.27   2900   1,370,858.00    79.3%
2025-08-20   002156   BUY       29.27   1000   1,370,858.00    81.4%
2025-08-20   002281   BUY       60.50    500   1,370,858.00    83.6%
2025-08-20   002309   BUY        3.29  10900   1,370,858.00    86.3%
2025-08-20   002428   BUY       28.40   1200   1,370,858.00    88.7%
2025-08-20   002735   BUY       15.84   1000   1,370,858.00    89.9%
2025-08-20   002918   BUY       11.77    100   1,370,858.00    90.0%
2025-08-21   002309   BUY        3.36    600   1,350,130.00    90.0%
2025-08-22   002735   SELL      15.70   1000   1,367,586.00    89.0%
2025-08-22   002918   SELL      11.49    100   1,367,586.00    88.9%
2025-08-22   002156   BUY       30.20    500   1,367,586.00    90.0%
2025-08-25   002281   SELL      62.35   1100   1,386,519.00    85.2%
2025-08-25   600487   SELL      20.18   2200   1,386,519.00    82.0%
2025-08-25   002792   SELL      18.78   1400   1,386,519.00    80.1%
2025-08-25   002428   SELL      27.99   1200   1,386,519.00    77.6%
2025-08-25   000566   BUY        6.20   5800   1,386,519.00    80.2%
2025-08-25   002735   BUY       16.32   2000   1,386,519.00    82.6%
2025-08-25   002309   BUY        3.26   9600   1,386,519.00    84.9%
2025-08-25   300570   BUY      125.58    200   1,386,519.00    86.7%
2025-08-25   300502   BUY      211.21    100   1,386,519.00    88.2%
2025-08-25   300293   BUY       27.60    900   1,386,519.00    90.0%
2025-08-26   002281   SELL      63.80    500   1,383,060.00    87.6%
2025-08-26   600487   SELL      19.32   1100   1,383,060.00    86.1%
2025-08-26   002735   SELL      16.21   2000   1,383,060.00    83.8%
2025-08-26   000566   BUY        6.21   4600   1,383,060.00    85.8%
2025-08-26   002156   BUY       29.86   1200   1,383,060.00    88.4%
2025-08-26   002281   BUY       63.80    300   1,383,060.00    89.8%
2025-08-26   002792   BUY       18.51    100   1,383,060.00    89.9%
2025-08-27   300293   SELL      25.58    900   1,360,444.00    88.1%
2025-08-27   000566   BUY        5.99   4300   1,360,444.00    90.0%
2025-08-28   002281   SELL      70.63    400   1,384,426.00    88.1%
2025-08-28   600487   SELL      20.47    600   1,384,426.00    87.2%
2025-08-28   000566   BUY        5.96   6100   1,384,426.00    89.8%
2025-08-28   002309   BUY        3.17    600   1,384,426.00    90.0%
2025-08-29   002281   SELL      68.71    200   1,422,976.00    89.3%
2025-08-29   600487   SELL      20.44    300   1,422,976.00    88.9%
2025-08-29   600702   SELL      67.84    200   1,422,976.00    87.9%
2025-08-29   300570   BUY      139.01    200   1,422,976.00    89.9%
2025-08-29   002735   BUY       17.28    100   1,422,976.00    90.0%
2025-09-01   002156   SELL      34.84   5800   1,451,290.00    76.2%
2025-09-01   002281   SELL      74.19    100   1,451,290.00    75.7%
2025-09-01   600487   SELL      20.67    100   1,451,290.00    75.6%
2025-09-01   600702   SELL      68.80    100   1,451,290.00    75.1%
2025-09-01   002156   BUY       34.84    700   1,451,290.00    76.8%
2025-09-01   002281   BUY       74.19    400   1,451,290.00    78.8%
2025-09-01   002428   BUY       31.26   1200   1,451,290.00    81.4%
2025-09-01   002735   BUY       16.92   2200   1,451,290.00    84.0%
2025-09-01   002792   BUY       18.14   1700   1,451,290.00    86.1%
2025-09-01   002918   BUY       13.27   2300   1,451,290.00    88.2%
2025-09-01   300293   BUY       24.80   1000   1,451,290.00    89.9%
2025-09-02   600487   SELL      20.20    100   1,406,751.00    89.5%
2025-09-02   002281   SELL      66.77    600   1,406,751.00    86.6%
2025-09-02   002918   SELL      12.93   2300   1,406,751.00    84.5%
2025-09-02   300293   SELL      24.25   1000   1,406,751.00    82.8%
2025-09-02   002156   BUY       34.10   1000   1,406,751.00    85.2%
2025-09-02   002735   BUY       16.67   2100   1,406,751.00    87.7%
2025-09-02   002428   BUY       29.00   1100   1,406,751.00    90.0%
2025-09-03   002735   SELL      16.11   4400   1,402,242.00    84.9%
2025-09-03   002156   BUY       35.32    800   1,402,242.00    86.9%
2025-09-03   002281   BUY       65.45    500   1,402,242.00    89.2%
2025-09-03   002428   BUY       27.46    300   1,402,242.00    89.8%
2025-09-03   002792   BUY       16.54    100   1,402,242.00    89.9%
2025-09-04   002428   SELL      26.77   2600   1,350,530.00    84.4%
2025-09-04   002281   SELL      58.91    500   1,350,530.00    82.2%
2025-09-04   002735   BUY       15.22   2300   1,350,530.00    84.8%
2025-09-04   002792   BUY       15.81   2200   1,350,530.00    87.4%
2025-09-04   300570   BUY      107.33    300   1,350,530.00    89.8%
2025-09-04   300293   BUY       22.92    100   1,350,530.00    89.9%
2025-09-11   600702   SELL      67.72    100   1,402,480.00    89.8%
2025-09-11   002735   BUY       16.60    100   1,402,480.00    90.0%
2025-09-12   002918   BUY       13.35    100   1,396,754.00    90.0%
2025-09-15   002918   BUY       13.71    100   1,381,970.00    90.0%
2025-09-23   002309   BUY        2.96    200   1,376,233.00    90.0%
2025-09-24   002156   SELL      37.68   4200   1,412,612.00    79.0%
2025-09-24   600522   SELL      18.04   3700   1,412,612.00    74.3%
2025-09-24   002918   SELL      17.99    100   1,412,612.00    74.2%
2025-09-24   002309   BUY        2.98  10900   1,412,612.00    76.5%
2025-09-24   002281   BUY       68.80    400   1,412,612.00    78.4%
2025-09-24   002156   BUY       37.68    900   1,412,612.00    80.8%
2025-09-24   002428   BUY       28.56   1100   1,412,612.00    83.1%
2025-09-24   002792   BUY       16.41   1900   1,412,612.00    85.3%
2025-09-24   300293   BUY       27.00   1300   1,412,612.00    87.8%
2025-09-24   300502   BUY      252.95    100   1,412,612.00    89.5%
2025-09-24   600522   BUY       18.04    300   1,412,612.00    89.9%
2025-09-25   600522   SELL      18.09   2000   1,414,105.00    87.4%
2025-09-25   300293   SELL      25.75   1400   1,414,105.00    84.8%
2025-09-25   002428   BUY       28.51   1300   1,414,105.00    87.5%
2025-09-25   002309   BUY        2.92  11800   1,414,105.00    89.9%
2025-09-26   600522   SELL      18.15   1000   1,382,879.00    88.3%
2025-09-26   600702   BUY       59.82    300   1,382,879.00    89.6%
2025-09-26   002792   BUY       16.05    300   1,382,879.00    90.0%
2025-09-29   600522   SELL      18.41    500   1,394,402.00    89.4%
2025-09-29   002281   BUY       68.97    100   1,394,402.00    89.9%
2025-09-30   002156   SELL      40.13   2500   1,407,655.00    82.9%
2025-09-30   600522   SELL      18.81    300   1,407,655.00    82.5%
2025-09-30   002281   SELL      66.60    500   1,407,655.00    80.1%
2025-09-30   002156   BUY       40.13    700   1,407,655.00    82.1%
2025-09-30   002428   BUY       28.90   1000   1,407,655.00    84.2%
2025-09-30   002792   BUY       16.36   2200   1,407,655.00    86.7%
2025-09-30   002918   BUY       17.03   2100   1,407,655.00    89.3%
2025-09-30   600522   BUY       18.81    500   1,407,655.00    89.9%
2025-10-09   002156   SELL      44.14   1600   1,437,940.00    85.2%
2025-10-09   002792   BUY       17.63   3100   1,437,940.00    89.0%
2025-10-09   300570   BUY      107.63    100   1,437,940.00    89.8%
2025-10-09   002428   BUY       29.55    100   1,437,940.00    90.0%
2025-10-10   002156   SELL      45.55    800   1,430,554.00    87.4%
2025-10-10   002156   BUY       45.55    800   1,430,554.00    89.9%
2025-10-14   002735   BUY       17.15    100   1,421,144.00    90.0%
2025-10-15   002918   SELL      16.65   2200   1,443,067.00    87.6%
2025-10-15   002735   BUY       17.14   2000   1,443,067.00    90.0%
2025-10-16   002428   SELL      28.05   3500   1,455,888.00    83.3%
2025-10-16   002281   BUY       60.26    500   1,455,888.00    85.4%
2025-10-16   002735   BUY       16.52   2100   1,455,888.00    87.8%
2025-10-16   300570   BUY       97.47    300   1,455,888.00    89.8%
2025-10-16   002918   BUY       16.84    100   1,455,888.00    89.9%
2025-10-17   002735   SELL      15.85   6600   1,424,837.00    82.3%
2025-10-17   002281   BUY       58.60   1800   1,424,837.00    89.7%
2025-10-17   002918   BUY       16.72    200   1,424,837.00    90.0%
2025-10-22   002918   SELL      16.39    300   1,465,451.00    89.9%
2025-10-22   002309   BUY        3.00    300   1,465,451.00    90.0%
2025-10-23   002309   BUY        3.03    400   1,453,809.00    90.0%
2025-10-24   000566   SELL       5.72  68600   1,475,308.00    63.5%
2025-10-24   002281   BUY       63.23    500   1,475,308.00    65.7%
2025-10-24   002309   BUY        2.99  12900   1,475,308.00    68.3%
2025-10-24   002735   BUY       15.74   2000   1,475,308.00    70.4%
2025-10-24   300502   BUY      266.02    100   1,475,308.00    72.2%
2025-10-24   300293   BUY       23.17   1600   1,475,308.00    74.7%
2025-10-24   002918   BUY       15.86   2400   1,475,308.00    77.3%
2025-10-24   300620   BUY      112.61    200   1,475,308.00    78.8%
2025-10-24   600487   BUY       21.42   1400   1,475,308.00    80.9%
2025-10-24   600522   BUY       17.78   1700   1,475,308.00    82.9%
2025-10-24   300570   BUY      107.77    300   1,475,308.00    85.1%
2025-10-27   300620   SELL     117.81    100   1,515,838.00    84.7%
2025-10-27   600487   BUY       21.85   3600   1,515,838.00    89.9%
2025-10-27   002309   BUY        3.08    300   1,515,838.00    90.0%
2025-10-28   300620   SELL     115.98    100   1,500,671.00    89.1%
2025-10-28   300293   BUY       23.55    500   1,500,671.00    89.9%
2025-10-28   002309   BUY        3.00    500   1,500,671.00    90.0%
2025-10-30   300570   SELL     101.85   1500   1,476,544.00    79.5%
2025-10-30   002309   SELL       2.98  93200   1,476,544.00    60.7%
2025-10-30   002281   BUY       65.78    400   1,476,544.00    62.5%
2025-10-30   002792   BUY       18.96   1600   1,476,544.00    64.5%
2025-10-30   300620   BUY      112.90    300   1,476,544.00    66.8%
2025-10-30   600487   BUY       22.49   1700   1,476,544.00    69.4%
2025-10-30   300293   BUY       22.90   1600   1,476,544.00    71.9%
2025-10-30   002918   BUY       14.92   2600   1,476,544.00    74.5%
2025-10-30   600522   BUY       16.91   2100   1,476,544.00    76.9%
2025-10-30   600702   BUY       58.50    600   1,476,544.00    79.3%
2025-10-31   002918   BUY       15.25  10500   1,453,196.00    90.0%
2025-11-03   300620   SELL     104.81    400   1,455,337.00    87.1%
2025-11-03   300293   BUY       23.28   1800   1,455,337.00    90.0%
2025-11-04   000566   BUY        6.21    300   1,433,850.00    90.0%
2025-11-04   002309   BUY        3.06    100   1,433,850.00    90.0%
2025-11-06   000566   SELL       6.11    300   1,457,363.00    90.0%
2025-11-11   600487   SELL      20.92   6800   1,445,622.00    80.1%
2025-11-11   000566   BUY        6.19   6100   1,445,622.00    82.7%
2025-11-11   002156   BUY       38.76    900   1,445,622.00    85.1%
2025-11-11   002281   BUY       58.85    600   1,445,622.00    87.6%
2025-11-11   002428   BUY       26.65   1300   1,445,622.00    90.0%
2025-11-12   000566   BUY        6.13    200   1,436,176.00    90.0%
2025-11-13   000566   SELL       6.15   6300   1,437,041.00    87.3%
2025-11-13   300570   BUY       92.35    400   1,437,041.00    89.9%
2025-11-13   600522   BUY       16.72    100   1,437,041.00    90.0%
2025-11-14   002735   SELL      15.31   2000   1,397,095.00    87.5%
2025-11-14   002156   BUY       37.74    900   1,397,095.00    89.9%
2025-11-14   002309   BUY        3.93    200   1,397,095.00    90.0%
2025-11-17   002309   BUY        3.99    100   1,391,546.00    90.0%
2025-11-18   000566   BUY        8.00    100   1,385,841.00    90.0%
2025-11-19   002309   BUY        3.43    400   1,371,034.00    90.0%
2025-11-20   002309   SELL       3.27    800   1,377,087.00    89.8%
2025-11-20   000566   BUY        7.92    200   1,377,087.00    90.0%
2025-11-21   002735   BUY       14.49    400   1,323,203.00    90.0%
2025-11-27   300293   SELL      22.73   5500   1,443,182.00    82.2%
2025-11-27   300502   BUY      243.08    200   1,443,182.00    85.5%
2025-11-27   300570   BUY      106.98    500   1,443,182.00    89.2%
2025-11-27   600702   BUY       61.36    100   1,443,182.00    89.7%
2025-11-27   000566   BUY        8.11    600   1,443,182.00    90.0%
2025-11-28   002792   SELL      23.76   7300   1,479,404.00    78.5%
2025-11-28   000566   BUY        8.30   4600   1,479,404.00    81.1%
2025-11-28   002156   BUY       36.57    900   1,479,404.00    83.3%
2025-11-28   002309   BUY        3.22  12000   1,479,404.00    85.9%
2025-11-28   300293   BUY       22.56   1700   1,479,404.00    88.5%
2025-11-28   300620   BUY      153.67    100   1,479,404.00    89.6%
2025-11-28   600487   BUY       19.74    300   1,479,404.00    90.0%
2025-12-01   002792   SELL      26.13   3700   1,509,060.00    83.8%
2025-12-01   000566   SELL       7.96   5500   1,509,060.00    80.9%
2025-12-01   002156   BUY       37.45    900   1,509,060.00    83.1%
2025-12-01   002309   BUY        3.19  10600   1,509,060.00    85.3%
2025-12-01   300620   BUY      150.89    200   1,509,060.00    87.3%
2025-12-01   300293   BUY       23.10   1700   1,509,060.00    89.9%
2025-12-02   002792   SELL      28.75   1800   1,506,817.00    86.5%
2025-12-02   300620   SELL     144.06    300   1,506,817.00    83.6%
2025-12-02   600702   BUY       60.02   1600   1,506,817.00    90.0%
2025-12-03   002792   SELL      28.02    900   1,499,436.00    88.3%
2025-12-03   000566   BUY        8.13   3200   1,499,436.00    90.0%
2025-12-04   002792   SELL      28.11    500   1,487,933.00    89.0%
2025-12-04   300293   SELL      21.90   3400   1,487,933.00    84.0%
2025-12-04   000566   SELL       8.09   3200   1,487,933.00    82.2%
2025-12-04   002281   BUY       60.73    500   1,487,933.00    84.3%
2025-12-04   002156   BUY       36.71    900   1,487,933.00    86.5%
2025-12-04   002428   BUY       25.17   1200   1,487,933.00    88.5%
2025-12-04   002309   BUY        3.15   6900   1,487,933.00    90.0%
2025-12-05   002792   SELL      29.44    200   1,515,021.00    89.8%
2025-12-05   002428   BUY       26.83    100   1,515,021.00    90.0%
2025-12-05   002309   BUY        3.24    200   1,515,021.00    90.0%
2025-12-08   002792   SELL      32.39    100   1,559,236.00    90.1%
2025-12-09   002792   SELL      29.70    100   1,583,625.00    90.0%
2025-12-10   600522   SELL      17.12   4700   1,598,032.00    85.1%
2025-12-10   002156   BUY       37.58   1400   1,598,032.00    88.4%
2025-12-10   002918   BUY       14.01   1800   1,598,032.00    90.0%
2025-12-10   002309   BUY        3.31    100   1,598,032.00    90.0%
2025-12-11   002309   BUY        3.64    700   1,574,417.00    90.0%
2025-12-15   002156   SELL      36.40   7600   1,569,266.00    72.3%
2025-12-15   002918   BUY       13.92   4400   1,569,266.00    76.2%
2025-12-15   002428   BUY       28.01   1200   1,569,266.00    78.4%
2025-12-15   300620   BUY      162.52    200   1,569,266.00    80.4%
2025-12-15   300570   BUY      113.76    200   1,569,266.00    81.9%
2025-12-15   002309   BUY        3.79  10800   1,569,266.00    84.5%
2025-12-16   002428   SELL      26.53   3800   1,520,818.00    77.4%
2025-12-16   300620   SELL     155.68    200   1,520,818.00    75.3%
2025-12-16   002156   BUY       35.25    900   1,520,818.00    77.4%
2025-12-16   002281   BUY       62.35    500   1,520,818.00    79.5%
2025-12-16   002309   BUY        3.41  10400   1,520,818.00    81.8%
2025-12-16   002735   BUY       15.13   2200   1,520,818.00    84.0%
2025-12-16   002918   BUY       13.72   2400   1,520,818.00    86.2%
2025-12-16   600487   BUY       19.87   1700   1,520,818.00    88.4%
2025-12-16   300570   BUY      110.64    200   1,520,818.00    89.8%
2025-12-16   600522   BUY       16.74    100   1,520,818.00    89.9%
2025-12-17   300502   SELL     318.18    200   1,578,909.00    86.3%
2025-12-17   002918   SELL      13.82  24100   1,578,909.00    65.2%
2025-12-17   002309   SELL       3.27  51700   1,578,909.00    54.5%
2025-12-17   002281   BUY       68.59    500   1,578,909.00    56.6%
2025-12-17   002428   BUY       27.42   1500   1,578,909.00    59.2%
2025-12-17   002792   BUY       31.66   1300   1,578,909.00    61.9%
2025-12-17   300570   BUY      120.21    300   1,578,909.00    64.1%
2025-12-17   300620   BUY      166.78    200   1,578,909.00    66.3%
2025-12-18   002156   BUY       35.71   1100   1,566,440.00    68.5%
2025-12-18   002309   BUY        3.33  10400   1,566,440.00    70.7%
2025-12-18   002428   BUY       27.23   1500   1,566,440.00    73.3%
2025-12-18   002735   BUY       16.17   2500   1,566,440.00    75.9%
2025-12-18   002281   BUY       68.01    500   1,566,440.00    78.1%
2025-12-18   002792   BUY       32.40   1200   1,566,440.00    80.5%
2025-12-18   002918   BUY       13.89   2900   1,566,440.00    83.1%
2025-12-18   300502   BUY      303.49    100   1,566,440.00    85.1%
2025-12-18   300570   BUY      117.68    300   1,566,440.00    87.3%
2025-12-18   300620   BUY      164.06    200   1,566,440.00    89.4%
2025-12-19   002156   BUY       35.73    200   1,576,850.00    89.9%
2025-12-19   002309   BUY        3.43    300   1,576,850.00    90.0%
2025-12-22   600487   SELL      26.09   1000   1,628,346.00    88.7%
2025-12-22   300620   SELL     158.22    400   1,628,346.00    84.8%
2025-12-22   002309   BUY        3.60  11800   1,628,346.00    87.4%
2025-12-22   002428   BUY       29.09   1200   1,628,346.00    89.6%
2025-12-22   002156   BUY       37.15    100   1,628,346.00    89.8%
2025-12-22   600522   BUY       19.60    100   1,628,346.00    89.9%
2025-12-23   600487   SELL      26.16    500   1,615,676.00    89.0%
2025-12-23   000566   BUY        8.76   1700   1,615,676.00    90.0%
2025-12-23   002309   BUY        3.45    100   1,615,676.00    90.0%
2025-12-24   600487   SELL      26.88    200   1,629,356.00    89.7%
2025-12-24   002156   BUY       37.69    100   1,629,356.00    90.0%
2025-12-24   002309   BUY        3.51    100   1,629,356.00    90.0%
2025-12-26   002792   SELL      41.96   1300   1,635,678.00    86.7%
2025-12-26   000566   BUY        8.08   5300   1,635,678.00    89.3%
2025-12-26   002792   BUY       41.96    200   1,635,678.00    89.8%
2025-12-26   002735   BUY       17.48    100   1,635,678.00    89.9%
2025-12-26   002309   BUY        3.59    300   1,635,678.00    90.0%
2025-12-29   002309   SELL       3.47  23000   1,635,635.00    85.1%
2025-12-29   300620   BUY      153.75    200   1,635,635.00    87.0%
2025-12-29   002156   BUY       37.36    900   1,635,635.00    89.0%
2025-12-29   000566   BUY        7.51   2000   1,635,635.00    90.0%
2025-12-30   000566   BUY        7.09    200   1,623,636.00    90.0%
2026-01-05   002792   SELL      45.77    700   1,656,766.00    88.2%
2026-01-05   000566   BUY        7.25   3900   1,656,766.00    90.0%
2026-01-05   002309   BUY        3.32    200   1,656,766.00    90.0%
2026-01-06   002792   SELL      47.31    400   1,644,957.00    88.8%
2026-01-06   600522   SELL      18.15    200   1,644,957.00    88.5%
2026-01-06   000566   BUY        7.27   3200   1,644,957.00    90.0%
2026-01-06   002309   BUY        3.37    100   1,644,957.00    90.0%
2026-01-07   002792   SELL      52.05    200   1,673,169.00    89.5%
2026-01-07   002309   BUY        3.33   2300   1,673,169.00    90.0%
2026-01-08   002792   SELL      57.25    100   1,682,045.00    89.7%
2026-01-08   002735   SELL      21.10   2600   1,682,045.00    86.4%
2026-01-08   002156   BUY       39.96   1000   1,682,045.00    88.8%
2026-01-08   000566   BUY        7.47   2600   1,682,045.00    90.0%
2026-01-08   002309   BUY        3.00    100   1,682,045.00    90.0%
2026-01-09   002735   SELL      22.19   1300   1,711,357.00    88.5%
2026-01-09   002428   SELL      38.92   2100   1,711,357.00    83.7%
2026-01-09   300570   BUY      114.98    900   1,711,357.00    89.7%
2026-01-09   002309   BUY        2.93   1500   1,711,357.00    90.0%
2026-01-12   002735   SELL      23.26    600   1,735,973.00    89.3%
2026-01-12   002428   SELL      41.00   1000   1,735,973.00    87.0%
2026-01-12   000566   BUY        7.47   6100   1,735,973.00    89.6%
2026-01-12   002735   BUY       23.26    200   1,735,973.00    89.9%
2026-01-12   002918   BUY       16.30    100   1,735,973.00    90.0%
2026-01-13   002428   SELL      37.83    500   1,657,047.00    88.3%
2026-01-13   300502   BUY      273.32    100   1,657,047.00    90.0%
2026-01-14   002428   SELL      37.04    300   1,697,823.00    89.6%
2026-01-14   002735   BUY       20.88    300   1,697,823.00    90.0%
2026-01-15   002428   SELL      37.02    100   1,714,618.00    89.8%
2026-01-15   000566   BUY        6.81    400   1,714,618.00    90.0%
2026-01-16   002428   SELL      37.10    100   1,734,485.00    89.9%
2026-01-16   000566   BUY        6.72    200   1,734,485.00    90.0%
2026-01-19   600487   SELL      27.03    100   1,712,833.00    89.7%
2026-01-19   002156   SELL      48.14   2100   1,712,833.00    83.8%
2026-01-19   300502   BUY      287.57    100   1,712,833.00    85.5%
2026-01-19   300570   BUY      107.85    500   1,712,833.00    88.6%
2026-01-19   000566   BUY        6.93   3400   1,712,833.00    90.0%
2026-01-20   600487   SELL      27.73    100   1,659,654.00    89.5%
2026-01-20   002156   SELL      50.96   1100   1,659,654.00    86.1%
2026-01-20   000566   BUY        6.70   6100   1,659,654.00    88.6%
2026-01-20   002156   BUY       50.96    400   1,659,654.00    89.8%
2026-01-20   002735   BUY       19.08    100   1,659,654.00    89.9%
2026-01-21   002156   SELL      56.05    700   1,705,817.00    87.9%
2026-01-21   000566   BUY        6.71   5300   1,705,817.00    90.0%
2026-01-22   002156   SELL      55.94    400   1,709,345.00    88.7%
2026-01-22   300620   BUY      155.78    100   1,709,345.00    89.6%
2026-01-22   000566   BUY        6.71   1000   1,709,345.00    90.0%
2026-01-23   002156   SELL      56.28    200   1,683,534.00    89.2%
2026-01-23   300570   BUY      101.68    100   1,683,534.00    89.8%
2026-01-23   000566   BUY        6.83    500   1,683,534.00    90.0%
2026-01-27   002156   SELL      53.19    100   1,698,702.00    89.8%
2026-01-27   000566   BUY        6.81    500   1,698,702.00    90.0%
2026-01-29   000566   BUY        6.44    100   1,699,321.00    90.0%
2026-02-06   600702   SELL      56.80   2700   1,693,440.00    80.9%
2026-02-06   002735   BUY       18.09   1900   1,693,440.00    82.9%
2026-02-06   002428   BUY       34.04   1000   1,693,440.00    85.0%
2026-02-06   002792   BUY       51.14    800   1,693,440.00    87.4%
2026-02-06   002918   BUY       16.22   2700   1,693,440.00    90.0%
2026-02-12   300570   SELL     153.30   1700   1,844,262.00    76.6%
2026-02-12   002156   BUY       48.95    700   1,844,262.00    78.5%
2026-02-12   002735   BUY       17.97   2600   1,844,262.00    81.0%
2026-02-12   300502   BUY      260.88    100   1,844,262.00    82.5%
2026-02-12   600487   BUY       41.77   1100   1,844,262.00    84.9%
2026-02-13   600487   SELL      38.42   1200   1,797,399.00    82.0%
2026-02-13   002156   BUY       48.46   2900   1,797,399.00    89.8%
